agency_cd,site_no,datetime,tz_cd,,110247_00060,110247_00060_cd
USGS,3145483,2020/3/6,15:15,EST,156,A
USGS,3145483,2020/3/6,15:30,EST,154,A
USGS,3145483,2020/3/6,15:45,EST,154,A
USGS,3145483,2020/3/6,16:00,EST,153,A
USGS,3145483,2020/3/6,16:15,EST,154,A
USGS,3145483,2020/3/6,16:30,EST,154,A
USGS,3145483,2020/3/6,16:45,EST,153,A
USGS,3145483,2020/3/6,17:00,EST,154,A
USGS,3145483,2020/3/6,17:15,EST,154,A
USGS,3145483,2020/3/6,17:30,EST,153,A
USGS,3145483,2020/3/6,17:45,EST,153,A
USGS,3145483,2020/3/6,18:00,EST,154,A
USGS,3145483,2020/3/6,18:15,EST,153,A
USGS,3145483,2020/3/6,18:30,EST,153,A
USGS,3145483,2020/3/6,18:45,EST,151,A
USGS,3145483,2020/3/6,19:00,EST,153,A
USGS,3145483,2020/3/6,19:15,EST,153,A
USGS,3145483,2020/3/6,19:30,EST,153,A
USGS,3145483,2020/3/6,19:45,EST,153,A
USGS,3145483,2020/3/6,20:00,EST,153,A
USGS,3145483,2020/3/6,20:15,EST,153,A
USGS,3145483,2020/3/6,20:30,EST,153,A
USGS,3145483,2020/3/6,20:45,EST,153,A
USGS,3145483,2020/3/6,21:00,EST,153,A
USGS,3145483,2020/3/6,21:15,EST,151,A
USGS,3145483,2020/3/6,21:30,EST,153,A
USGS,3145483,2020/3/6,21:45,EST,153,A
USGS,3145483,2020/3/6,22:00,EST,153,A
USGS,3145483,2020/3/6,22:15,EST,153,A
USGS,3145483,2020/3/6,22:30,EST,153,A
USGS,3145483,2020/3/6,22:45,EST,153,A
USGS,3145483,2020/3/6,23:00,EST,153,A
USGS,3145483,2020/3/6,23:15,EST,151,A
USGS,3145483,2020/3/6,23:30,EST,151,A
USGS,3145483,2020/3/6,23:45,EST,151,A
USGS,3145483,2020/3/7,00:00,EST,151,A
USGS,3145483,2020/3/7,00:15,EST,151,A
USGS,3145483,2020/3/7,00:30,EST,151,A
USGS,3145483,2020/3/7,00:45,EST,151,A
USGS,3145483,2020/3/7,01:00,EST,150,A
USGS,3145483,2020/3/7,01:15,EST,150,A
USGS,3145483,2020/3/7,01:30,EST,150,A
USGS,3145483,2020/3/7,01:45,EST,150,A
USGS,3145483,2020/3/7,02:00,EST,148,A
USGS,3145483,2020/3/7,02:15,EST,148,A
USGS,3145483,2020/3/7,02:30,EST,148,A
USGS,3145483,2020/3/7,02:45,EST,148,A
USGS,3145483,2020/3/7,03:00,EST,147,A
USGS,3145483,2020/3/7,03:15,EST,147,A
USGS,3145483,2020/3/7,03:30,EST,147,A
USGS,3145483,2020/3/7,03:45,EST,145,A
USGS,3145483,2020/3/7,04:00,EST,145,A
USGS,3145483,2020/3/7,04:15,EST,145,A
USGS,3145483,2020/3/7,04:30,EST,145,A
USGS,3145483,2020/3/7,04:45,EST,144,A
USGS,3145483,2020/3/7,05:00,EST,144,A
USGS,3145483,2020/3/7,05:15,EST,144,A
USGS,3145483,2020/3/7,05:30,EST,144,A
USGS,3145483,2020/3/7,05:45,EST,143,A
USGS,3145483,2020/3/7,06:00,EST,143,A
USGS,3145483,2020/3/7,06:15,EST,143,A
USGS,3145483,2020/3/7,06:30,EST,141,A
USGS,3145483,2020/3/7,06:45,EST,141,A
USGS,3145483,2020/3/7,07:00,EST,141,A
USGS,3145483,2020/3/7,07:15,EST,140,A
USGS,3145483,2020/3/7,07:30,EST,141,A
USGS,3145483,2020/3/7,07:45,EST,140,A
USGS,3145483,2020/3/7,08:00,EST,140,A
USGS,3145483,2020/3/7,08:15,EST,140,A
USGS,3145483,2020/3/7,08:30,EST,138,A
USGS,3145483,2020/3/7,08:45,EST,138,A
USGS,3145483,2020/3/7,09:00,EST,138,A
USGS,3145483,2020/3/7,09:15,EST,138,A
USGS,3145483,2020/3/7,09:30,EST,137,A
USGS,3145483,2020/3/7,09:45,EST,137,A
USGS,3145483,2020/3/7,10:00,EST,137,A
USGS,3145483,2020/3/7,10:15,EST,137,A
USGS,3145483,2020/3/7,10:30,EST,135,A
USGS,3145483,2020/3/7,10:45,EST,135,A
USGS,3145483,2020/3/7,11:00,EST,135,A
USGS,3145483,2020/3/7,11:15,EST,135,A
USGS,3145483,2020/3/7,11:30,EST,134,A
USGS,3145483,2020/3/7,11:45,EST,134,A
USGS,3145483,2020/3/7,12:00,EST,132,A
USGS,3145483,2020/3/7,12:15,EST,134,A
USGS,3145483,2020/3/7,12:30,EST,132,A
USGS,3145483,2020/3/7,12:45,EST,134,A
USGS,3145483,2020/3/7,13:00,EST,134,A
USGS,3145483,2020/3/7,13:15,EST,134,A
USGS,3145483,2020/3/7,13:30,EST,134,A
USGS,3145483,2020/3/7,13:45,EST,134,A
USGS,3145483,2020/3/7,14:00,EST,134,A
USGS,3145483,2020/3/7,14:15,EST,134,A
USGS,3145483,2020/3/7,14:30,EST,134,A
USGS,3145483,2020/3/7,14:45,EST,134,A
USGS,3145483,2020/3/7,15:00,EST,132,A
USGS,3145483,2020/3/7,15:15,EST,132,A
USGS,3145483,2020/3/7,15:30,EST,132,A
USGS,3145483,2020/3/7,15:45,EST,131,A
USGS,3145483,2020/3/7,16:00,EST,131,A
USGS,3145483,2020/3/7,16:15,EST,131,A
USGS,3145483,2020/3/7,16:30,EST,129,A
USGS,3145483,2020/3/7,16:45,EST,129,A
USGS,3145483,2020/3/7,17:00,EST,129,A
USGS,3145483,2020/3/7,17:15,EST,128,A
USGS,3145483,2020/3/7,17:30,EST,128,A
USGS,3145483,2020/3/7,17:45,EST,128,A
USGS,3145483,2020/3/7,18:00,EST,128,A
USGS,3145483,2020/3/7,18:15,EST,128,A
USGS,3145483,2020/3/7,18:30,EST,126,A
USGS,3145483,2020/3/7,18:45,EST,126,A
USGS,3145483,2020/3/7,19:00,EST,126,A
USGS,3145483,2020/3/7,19:15,EST,126,A
USGS,3145483,2020/3/7,19:30,EST,126,A
USGS,3145483,2020/3/7,19:45,EST,125,A
USGS,3145483,2020/3/7,20:00,EST,125,A
USGS,3145483,2020/3/7,20:15,EST,125,A
USGS,3145483,2020/3/7,20:30,EST,125,A
USGS,3145483,2020/3/7,20:45,EST,125,A
USGS,3145483,2020/3/7,21:00,EST,124,A
USGS,3145483,2020/3/7,21:15,EST,125,A
USGS,3145483,2020/3/7,21:30,EST,124,A
USGS,3145483,2020/3/7,21:45,EST,124,A
USGS,3145483,2020/3/7,22:00,EST,124,A
USGS,3145483,2020/3/7,22:15,EST,124,A
USGS,3145483,2020/3/7,22:30,EST,124,A
USGS,3145483,2020/3/7,22:45,EST,124,A
USGS,3145483,2020/3/7,23:00,EST,124,A
USGS,3145483,2020/3/7,23:15,EST,122,A
USGS,3145483,2020/3/7,23:30,EST,122,A
USGS,3145483,2020/3/7,23:45,EST,122,A
USGS,3145483,2020/3/8,00:00,EST,122,A
USGS,3145483,2020/3/8,00:15,EST,122,A
USGS,3145483,2020/3/8,00:30,EST,122,A
USGS,3145483,2020/3/8,00:45,EST,121,A
USGS,3145483,2020/3/8,01:00,EST,121,A
USGS,3145483,2020/3/8,01:15,EST,121,A
USGS,3145483,2020/3/8,01:30,EST,121,A
USGS,3145483,2020/3/8,01:45,EST,121,A
USGS,3145483,2020/3/8,03:00,EDT,121,A
USGS,3145483,2020/3/8,03:15,EDT,121,A
USGS,3145483,2020/3/8,03:30,EDT,119,A
USGS,3145483,2020/3/8,03:45,EDT,119,A
USGS,3145483,2020/3/8,04:00,EDT,119,A
USGS,3145483,2020/3/8,04:15,EDT,119,A
USGS,3145483,2020/3/8,04:30,EDT,119,A
USGS,3145483,2020/3/8,04:45,EDT,119,A
USGS,3145483,2020/3/8,05:00,EDT,119,A
USGS,3145483,2020/3/8,05:15,EDT,119,A
USGS,3145483,2020/3/8,05:30,EDT,119,A
USGS,3145483,2020/3/8,05:45,EDT,118,A
USGS,3145483,2020/3/8,06:00,EDT,118,A
USGS,3145483,2020/3/8,06:15,EDT,118,A
USGS,3145483,2020/3/8,06:30,EDT,118,A
USGS,3145483,2020/3/8,06:45,EDT,118,A
USGS,3145483,2020/3/8,07:00,EDT,118,A
USGS,3145483,2020/3/8,07:15,EDT,116,A
USGS,3145483,2020/3/8,07:30,EDT,116,A
USGS,3145483,2020/3/8,07:45,EDT,116,A
USGS,3145483,2020/3/8,08:00,EDT,116,A
USGS,3145483,2020/3/8,08:15,EDT,116,A
USGS,3145483,2020/3/8,08:30,EDT,116,A
USGS,3145483,2020/3/8,08:45,EDT,115,A
USGS,3145483,2020/3/8,09:00,EDT,115,A
USGS,3145483,2020/3/8,09:15,EDT,115,A
USGS,3145483,2020/3/8,09:30,EDT,115,A
USGS,3145483,2020/3/8,09:45,EDT,115,A
USGS,3145483,2020/3/8,10:00,EDT,115,A
USGS,3145483,2020/3/8,10:15,EDT,115,A
USGS,3145483,2020/3/8,10:30,EDT,114,A
USGS,3145483,2020/3/8,10:45,EDT,114,A
USGS,3145483,2020/3/8,11:00,EDT,114,A
USGS,3145483,2020/3/8,11:15,EDT,114,A
USGS,3145483,2020/3/8,11:30,EDT,112,A
USGS,3145483,2020/3/8,11:45,EDT,112,A
USGS,3145483,2020/3/8,12:00,EDT,112,A
USGS,3145483,2020/3/8,12:15,EDT,112,A
USGS,3145483,2020/3/8,12:30,EDT,112,A
USGS,3145483,2020/3/8,12:45,EDT,112,A
USGS,3145483,2020/3/8,13:00,EDT,112,A
USGS,3145483,2020/3/8,13:15,EDT,112,A
USGS,3145483,2020/3/8,13:30,EDT,111,A
USGS,3145483,2020/3/8,13:45,EDT,111,A
USGS,3145483,2020/3/8,14:00,EDT,111,A
USGS,3145483,2020/3/8,14:15,EDT,111,A
USGS,3145483,2020/3/8,14:30,EDT,111,A
USGS,3145483,2020/3/8,14:45,EDT,111,A
USGS,3145483,2020/3/8,15:00,EDT,111,A
USGS,3145483,2020/3/8,15:15,EDT,111,A
USGS,3145483,2020/3/8,15:30,EDT,109,A
USGS,3145483,2020/3/8,15:45,EDT,109,A
USGS,3145483,2020/3/8,16:00,EDT,109,A
USGS,3145483,2020/3/8,16:15,EDT,109,A
USGS,3145483,2020/3/8,16:30,EDT,109,A
USGS,3145483,2020/3/8,16:45,EDT,109,A
USGS,3145483,2020/3/8,17:00,EDT,109,A
USGS,3145483,2020/3/8,17:15,EDT,109,A
USGS,3145483,2020/3/8,17:30,EDT,109,A
USGS,3145483,2020/3/8,17:45,EDT,109,A
USGS,3145483,2020/3/8,18:00,EDT,108,A
USGS,3145483,2020/3/8,18:15,EDT,108,A
USGS,3145483,2020/3/8,18:30,EDT,108,A
USGS,3145483,2020/3/8,18:45,EDT,108,A
USGS,3145483,2020/3/8,19:00,EDT,108,A
USGS,3145483,2020/3/8,19:15,EDT,108,A
USGS,3145483,2020/3/8,19:30,EDT,108,A
USGS,3145483,2020/3/8,19:45,EDT,108,A
USGS,3145483,2020/3/8,20:00,EDT,107,A
USGS,3145483,2020/3/8,20:15,EDT,107,A
USGS,3145483,2020/3/8,20:30,EDT,107,A
USGS,3145483,2020/3/8,20:45,EDT,107,A
USGS,3145483,2020/3/8,21:00,EDT,107,A
USGS,3145483,2020/3/8,21:15,EDT,107,A
USGS,3145483,2020/3/8,21:30,EDT,107,A
USGS,3145483,2020/3/8,21:45,EDT,107,A
USGS,3145483,2020/3/8,22:00,EDT,107,A
USGS,3145483,2020/3/8,22:15,EDT,107,A
USGS,3145483,2020/3/8,22:30,EDT,107,A
USGS,3145483,2020/3/8,22:45,EDT,107,A
USGS,3145483,2020/3/8,23:00,EDT,105,A
USGS,3145483,2020/3/8,23:15,EDT,105,A
USGS,3145483,2020/3/8,23:30,EDT,105,A
USGS,3145483,2020/3/8,23:45,EDT,105,A
USGS,3145483,2020/3/9,00:00,EDT,105,A
USGS,3145483,2020/3/9,00:15,EDT,105,A
USGS,3145483,2020/3/9,00:30,EDT,105,A
USGS,3145483,2020/3/9,00:45,EDT,105,A
USGS,3145483,2020/3/9,01:00,EDT,105,A
USGS,3145483,2020/3/9,01:15,EDT,105,A
USGS,3145483,2020/3/9,01:30,EDT,104,A
USGS,3145483,2020/3/9,01:45,EDT,104,A
USGS,3145483,2020/3/9,02:00,EDT,104,A
USGS,3145483,2020/3/9,02:15,EDT,104,A
USGS,3145483,2020/3/9,02:30,EDT,104,A
USGS,3145483,2020/3/9,02:45,EDT,104,A
USGS,3145483,2020/3/9,03:00,EDT,104,A
USGS,3145483,2020/3/9,03:15,EDT,103,A
USGS,3145483,2020/3/9,03:30,EDT,104,A
USGS,3145483,2020/3/9,03:45,EDT,103,A
USGS,3145483,2020/3/9,04:00,EDT,103,A
USGS,3145483,2020/3/9,04:15,EDT,103,A
USGS,3145483,2020/3/9,04:30,EDT,103,A
USGS,3145483,2020/3/9,04:45,EDT,103,A
USGS,3145483,2020/3/9,05:00,EDT,101,A
USGS,3145483,2020/3/9,05:15,EDT,101,A
USGS,3145483,2020/3/9,05:30,EDT,101,A
USGS,3145483,2020/3/9,05:45,EDT,101,A
USGS,3145483,2020/3/9,06:00,EDT,101,A
USGS,3145483,2020/3/9,06:15,EDT,101,A
USGS,3145483,2020/3/9,06:30,EDT,101,A
USGS,3145483,2020/3/9,06:45,EDT,99.4,A
USGS,3145483,2020/3/9,07:00,EDT,101,A
USGS,3145483,2020/3/9,07:15,EDT,99.4,A
USGS,3145483,2020/3/9,07:30,EDT,99.4,A
USGS,3145483,2020/3/9,07:45,EDT,101,A
USGS,3145483,2020/3/9,08:00,EDT,99.4,A
USGS,3145483,2020/3/9,08:15,EDT,99.4,A
USGS,3145483,2020/3/9,08:30,EDT,99.4,A
USGS,3145483,2020/3/9,08:45,EDT,99.4,A
USGS,3145483,2020/3/9,09:00,EDT,99.4,A
USGS,3145483,2020/3/9,09:15,EDT,99.4,A
USGS,3145483,2020/3/9,09:30,EDT,97.9,A
USGS,3145483,2020/3/9,09:45,EDT,97.9,A
USGS,3145483,2020/3/9,10:00,EDT,97.9,A
USGS,3145483,2020/3/9,10:15,EDT,97.9,A
USGS,3145483,2020/3/9,10:30,EDT,97.9,A
USGS,3145483,2020/3/9,10:45,EDT,97.9,A
USGS,3145483,2020/3/9,11:00,EDT,97.9,A
USGS,3145483,2020/3/9,11:15,EDT,96.3,A
USGS,3145483,2020/3/9,11:30,EDT,97.9,A
USGS,3145483,2020/3/9,11:45,EDT,96.3,A
USGS,3145483,2020/3/9,12:00,EDT,96.3,A
USGS,3145483,2020/3/9,12:15,EDT,96.3,A
USGS,3145483,2020/3/9,12:30,EDT,96.3,A
USGS,3145483,2020/3/9,12:45,EDT,96.3,A
USGS,3145483,2020/3/9,13:00,EDT,96.3,A
USGS,3145483,2020/3/9,13:15,EDT,94.8,A
USGS,3145483,2020/3/9,13:30,EDT,96.3,A
USGS,3145483,2020/3/9,13:45,EDT,94.8,A
USGS,3145483,2020/3/9,14:00,EDT,94.8,A
USGS,3145483,2020/3/9,14:15,EDT,94.8,A
USGS,3145483,2020/3/9,14:30,EDT,94.8,A
USGS,3145483,2020/3/9,14:45,EDT,94.8,A
USGS,3145483,2020/3/9,15:00,EDT,94.8,A
USGS,3145483,2020/3/9,15:15,EDT,94.8,A
USGS,3145483,2020/3/9,15:30,EDT,93.3,A
USGS,3145483,2020/3/9,15:45,EDT,93.3,A
USGS,3145483,2020/3/9,16:00,EDT,93.3,A
USGS,3145483,2020/3/9,16:15,EDT,93.3,A
USGS,3145483,2020/3/9,16:30,EDT,93.3,A
USGS,3145483,2020/3/9,16:45,EDT,93.3,A
USGS,3145483,2020/3/9,17:00,EDT,93.3,A
USGS,3145483,2020/3/9,17:15,EDT,93.3,A
USGS,3145483,2020/3/9,17:30,EDT,91.7,A
USGS,3145483,2020/3/9,17:45,EDT,93.3,A
USGS,3145483,2020/3/9,18:00,EDT,91.7,A
USGS,3145483,2020/3/9,18:15,EDT,91.7,A
USGS,3145483,2020/3/9,18:30,EDT,91.7,A
USGS,3145483,2020/3/9,18:45,EDT,91.7,A
USGS,3145483,2020/3/9,19:00,EDT,91.7,A
USGS,3145483,2020/3/9,19:15,EDT,91.7,A
USGS,3145483,2020/3/9,19:30,EDT,90.2,A
USGS,3145483,2020/3/9,19:45,EDT,90.2,A
USGS,3145483,2020/3/9,20:00,EDT,90.2,A
USGS,3145483,2020/3/9,20:15,EDT,90.2,A
USGS,3145483,2020/3/9,20:30,EDT,90.2,A
USGS,3145483,2020/3/9,20:45,EDT,90.2,A
USGS,3145483,2020/3/9,21:00,EDT,90.2,A
USGS,3145483,2020/3/9,21:15,EDT,90.2,A
USGS,3145483,2020/3/9,21:30,EDT,90.2,A
USGS,3145483,2020/3/9,21:45,EDT,88.7,A
USGS,3145483,2020/3/9,22:00,EDT,90.2,A
USGS,3145483,2020/3/9,22:15,EDT,90.2,A
USGS,3145483,2020/3/9,22:30,EDT,90.2,A
USGS,3145483,2020/3/9,22:45,EDT,90.2,A
USGS,3145483,2020/3/9,23:00,EDT,90.2,A
USGS,3145483,2020/3/9,23:15,EDT,90.2,A
USGS,3145483,2020/3/9,23:30,EDT,90.2,A
USGS,3145483,2020/3/9,23:45,EDT,90.2,A
USGS,3145483,2020/3/10,00:00,EDT,90.2,A
USGS,3145483,2020/3/10,00:15,EDT,90.2,A
USGS,3145483,2020/3/10,00:30,EDT,90.2,A
USGS,3145483,2020/3/10,00:45,EDT,90.2,A
USGS,3145483,2020/3/10,01:00,EDT,90.2,A
USGS,3145483,2020/3/10,01:15,EDT,91.7,A
USGS,3145483,2020/3/10,01:30,EDT,91.7,A
USGS,3145483,2020/3/10,01:45,EDT,91.7,A
USGS,3145483,2020/3/10,02:00,EDT,91.7,A
USGS,3145483,2020/3/10,02:15,EDT,91.7,A
USGS,3145483,2020/3/10,02:30,EDT,91.7,A
USGS,3145483,2020/3/10,02:45,EDT,91.7,A
USGS,3145483,2020/3/10,03:00,EDT,91.7,A
USGS,3145483,2020/3/10,03:15,EDT,91.7,A
USGS,3145483,2020/3/10,03:30,EDT,91.7,A
USGS,3145483,2020/3/10,03:45,EDT,91.7,A
USGS,3145483,2020/3/10,04:00,EDT,91.7,A
USGS,3145483,2020/3/10,04:15,EDT,91.7,A
USGS,3145483,2020/3/10,04:30,EDT,91.7,A
USGS,3145483,2020/3/10,04:45,EDT,91.7,A
USGS,3145483,2020/3/10,05:00,EDT,91.7,A
USGS,3145483,2020/3/10,05:15,EDT,91.7,A
USGS,3145483,2020/3/10,05:30,EDT,91.7,A
USGS,3145483,2020/3/10,05:45,EDT,93.3,A
USGS,3145483,2020/3/10,06:00,EDT,93.3,A
USGS,3145483,2020/3/10,06:15,EDT,93.3,A
USGS,3145483,2020/3/10,06:30,EDT,93.3,A
USGS,3145483,2020/3/10,06:45,EDT,93.3,A
USGS,3145483,2020/3/10,07:00,EDT,93.3,A
USGS,3145483,2020/3/10,07:15,EDT,94.8,A
USGS,3145483,2020/3/10,07:30,EDT,94.8,A
USGS,3145483,2020/3/10,07:45,EDT,94.8,A
USGS,3145483,2020/3/10,08:00,EDT,96.3,A
USGS,3145483,2020/3/10,08:15,EDT,97.9,A
USGS,3145483,2020/3/10,08:30,EDT,97.9,A
USGS,3145483,2020/3/10,08:45,EDT,97.9,A
USGS,3145483,2020/3/10,09:00,EDT,97.9,A
USGS,3145483,2020/3/10,09:15,EDT,99.4,A
USGS,3145483,2020/3/10,09:30,EDT,99.4,A
USGS,3145483,2020/3/10,09:45,EDT,101,A
USGS,3145483,2020/3/10,10:00,EDT,103,A
USGS,3145483,2020/3/10,10:15,EDT,103,A
USGS,3145483,2020/3/10,10:30,EDT,104,A
USGS,3145483,2020/3/10,10:45,EDT,105,A
USGS,3145483,2020/3/10,11:00,EDT,107,A
USGS,3145483,2020/3/10,11:15,EDT,108,A
USGS,3145483,2020/3/10,11:30,EDT,111,A
USGS,3145483,2020/3/10,11:45,EDT,112,A
USGS,3145483,2020/3/10,12:00,EDT,115,A
USGS,3145483,2020/3/10,12:15,EDT,116,A
USGS,3145483,2020/3/10,12:30,EDT,119,A
USGS,3145483,2020/3/10,12:45,EDT,124,A
USGS,3145483,2020/3/10,13:00,EDT,128,A
USGS,3145483,2020/3/10,13:15,EDT,134,A
USGS,3145483,2020/3/10,13:30,EDT,141,A
USGS,3145483,2020/3/10,13:45,EDT,148,A
USGS,3145483,2020/3/10,14:00,EDT,158,A
USGS,3145483,2020/3/10,14:15,EDT,172,A
USGS,3145483,2020/3/10,14:30,EDT,189,A
USGS,3145483,2020/3/10,14:45,EDT,208,A
USGS,3145483,2020/3/10,15:00,EDT,236,A
USGS,3145483,2020/3/10,15:15,EDT,266,A
USGS,3145483,2020/3/10,15:30,EDT,302,A
USGS,3145483,2020/3/10,15:45,EDT,331,A
USGS,3145483,2020/3/10,16:00,EDT,353,A
USGS,3145483,2020/3/10,16:15,EDT,372,A
USGS,3145483,2020/3/10,16:30,EDT,386,A
USGS,3145483,2020/3/10,16:45,EDT,392,A
USGS,3145483,2020/3/10,17:00,EDT,401,A
USGS,3145483,2020/3/10,17:15,EDT,406,A
USGS,3145483,2020/3/10,17:30,EDT,413,A
USGS,3145483,2020/3/10,17:45,EDT,406,A
USGS,3145483,2020/3/10,18:00,EDT,411,A
USGS,3145483,2020/3/10,18:15,EDT,408,A
USGS,3145483,2020/3/10,18:30,EDT,408,A
USGS,3145483,2020/3/10,18:45,EDT,401,A
USGS,3145483,2020/3/10,19:00,EDT,404,A
USGS,3145483,2020/3/10,19:15,EDT,399,A
USGS,3145483,2020/3/10,19:30,EDT,397,A
USGS,3145483,2020/3/10,19:45,EDT,388,A
USGS,3145483,2020/3/10,20:00,EDT,388,A
USGS,3145483,2020/3/10,20:15,EDT,383,A
USGS,3145483,2020/3/10,20:30,EDT,379,A
USGS,3145483,2020/3/10,20:45,EDT,372,A
USGS,3145483,2020/3/10,21:00,EDT,366,A
USGS,3145483,2020/3/10,21:15,EDT,361,A
USGS,3145483,2020/3/10,21:30,EDT,361,A
USGS,3145483,2020/3/10,21:45,EDT,355,A
USGS,3145483,2020/3/10,22:00,EDT,350,A
USGS,3145483,2020/3/10,22:15,EDT,344,A
USGS,3145483,2020/3/10,22:30,EDT,340,A
USGS,3145483,2020/3/10,22:45,EDT,335,A
USGS,3145483,2020/3/10,23:00,EDT,329,A
USGS,3145483,2020/3/10,23:15,EDT,329,A
USGS,3145483,2020/3/10,23:30,EDT,325,A
USGS,3145483,2020/3/10,23:45,EDT,321,A
USGS,3145483,2020/3/11,00:00,EDT,317,A
USGS,3145483,2020/3/11,00:15,EDT,312,A
USGS,3145483,2020/3/11,00:30,EDT,304,A
USGS,3145483,2020/3/11,00:45,EDT,304,A
USGS,3145483,2020/3/11,01:00,EDT,298,A
USGS,3145483,2020/3/11,01:15,EDT,296,A
USGS,3145483,2020/3/11,01:30,EDT,292,A
USGS,3145483,2020/3/11,01:45,EDT,286,A
USGS,3145483,2020/3/11,02:00,EDT,282,A
USGS,3145483,2020/3/11,02:15,EDT,280,A
USGS,3145483,2020/3/11,02:30,EDT,274,A
USGS,3145483,2020/3/11,02:45,EDT,272,A
USGS,3145483,2020/3/11,03:00,EDT,268,A
USGS,3145483,2020/3/11,03:15,EDT,264,A
USGS,3145483,2020/3/11,03:30,EDT,262,A
USGS,3145483,2020/3/11,03:45,EDT,259,A
USGS,3145483,2020/3/11,04:00,EDT,255,A
USGS,3145483,2020/3/11,04:15,EDT,253,A
USGS,3145483,2020/3/11,04:30,EDT,249,A
USGS,3145483,2020/3/11,04:45,EDT,245,A
USGS,3145483,2020/3/11,05:00,EDT,243,A
USGS,3145483,2020/3/11,05:15,EDT,241,A
USGS,3145483,2020/3/11,05:30,EDT,240,A
USGS,3145483,2020/3/11,05:45,EDT,236,A
USGS,3145483,2020/3/11,06:00,EDT,234,A
USGS,3145483,2020/3/11,06:15,EDT,232,A
USGS,3145483,2020/3/11,06:30,EDT,230,A
USGS,3145483,2020/3/11,06:45,EDT,227,A
USGS,3145483,2020/3/11,07:00,EDT,225,A
USGS,3145483,2020/3/11,07:15,EDT,223,A
USGS,3145483,2020/3/11,07:30,EDT,221,A
USGS,3145483,2020/3/11,07:45,EDT,221,A
USGS,3145483,2020/3/11,08:00,EDT,218,A
USGS,3145483,2020/3/11,08:15,EDT,216,A
USGS,3145483,2020/3/11,08:30,EDT,214,A
USGS,3145483,2020/3/11,08:45,EDT,214,A
USGS,3145483,2020/3/11,09:00,EDT,211,A
USGS,3145483,2020/3/11,09:15,EDT,211,A
USGS,3145483,2020/3/11,09:30,EDT,208,A
USGS,3145483,2020/3/11,09:45,EDT,206,A
USGS,3145483,2020/3/11,10:00,EDT,204,A
USGS,3145483,2020/3/11,10:15,EDT,204,A
USGS,3145483,2020/3/11,10:30,EDT,204,A
USGS,3145483,2020/3/11,10:45,EDT,203,A
USGS,3145483,2020/3/11,11:00,EDT,201,A
USGS,3145483,2020/3/11,11:15,EDT,201,A
USGS,3145483,2020/3/11,11:30,EDT,200,A
USGS,3145483,2020/3/11,11:45,EDT,198,A
USGS,3145483,2020/3/11,12:00,EDT,198,A
USGS,3145483,2020/3/11,12:15,EDT,195,A
USGS,3145483,2020/3/11,12:30,EDT,197,A
USGS,3145483,2020/3/11,12:45,EDT,195,A
USGS,3145483,2020/3/11,13:00,EDT,193,A
USGS,3145483,2020/3/11,13:15,EDT,192,A
USGS,3145483,2020/3/11,13:30,EDT,192,A
USGS,3145483,2020/3/11,13:45,EDT,190,A
USGS,3145483,2020/3/11,14:00,EDT,189,A
USGS,3145483,2020/3/11,14:15,EDT,187,A
USGS,3145483,2020/3/11,14:30,EDT,187,A
USGS,3145483,2020/3/11,14:45,EDT,187,A
USGS,3145483,2020/3/11,15:00,EDT,186,A
USGS,3145483,2020/3/11,15:15,EDT,184,A
USGS,3145483,2020/3/11,15:30,EDT,184,A
USGS,3145483,2020/3/11,15:45,EDT,184,A
USGS,3145483,2020/3/11,16:00,EDT,183,A
USGS,3145483,2020/3/11,16:15,EDT,181,A
USGS,3145483,2020/3/11,16:30,EDT,181,A
USGS,3145483,2020/3/11,16:45,EDT,180,A
USGS,3145483,2020/3/11,17:00,EDT,180,A
USGS,3145483,2020/3/11,17:15,EDT,180,A
USGS,3145483,2020/3/11,17:30,EDT,178,A
USGS,3145483,2020/3/11,17:45,EDT,178,A
USGS,3145483,2020/3/11,18:00,EDT,178,A
USGS,3145483,2020/3/11,18:15,EDT,176,A
USGS,3145483,2020/3/11,18:30,EDT,176,A
USGS,3145483,2020/3/11,18:45,EDT,175,A
USGS,3145483,2020/3/11,19:00,EDT,175,A
USGS,3145483,2020/3/11,19:15,EDT,173,A
USGS,3145483,2020/3/11,19:30,EDT,172,A
USGS,3145483,2020/3/11,19:45,EDT,173,A
USGS,3145483,2020/3/11,20:00,EDT,172,A
USGS,3145483,2020/3/11,20:15,EDT,172,A
USGS,3145483,2020/3/11,20:30,EDT,172,A
USGS,3145483,2020/3/11,20:45,EDT,170,A
USGS,3145483,2020/3/11,21:00,EDT,170,A
USGS,3145483,2020/3/11,21:15,EDT,169,A
USGS,3145483,2020/3/11,21:30,EDT,169,A
USGS,3145483,2020/3/11,21:45,EDT,169,A
USGS,3145483,2020/3/11,22:00,EDT,167,A
USGS,3145483,2020/3/11,22:15,EDT,167,A
USGS,3145483,2020/3/11,22:30,EDT,166,A
USGS,3145483,2020/3/11,22:45,EDT,166,A
USGS,3145483,2020/3/11,23:00,EDT,166,A
USGS,3145483,2020/3/11,23:15,EDT,164,A
USGS,3145483,2020/3/11,23:30,EDT,164,A
USGS,3145483,2020/3/11,23:45,EDT,163,A
USGS,3145483,2020/3/12,00:00,EDT,163,A
USGS,3145483,2020/3/12,00:15,EDT,163,A
USGS,3145483,2020/3/12,00:30,EDT,161,A
